"cbsa","cbsatitle","metrosize","cases_feb20","cases_mar20","cases_apr20","cases_may20","cases_jun20","cases_jul20","cases_aug20","cases_sep20","cases_oct20","cases_nov20","cases_dec20","cases_jan21","cases_feb21","chg_traj","rank_traj","szrank_traj"
32900,"Merced, CA","Midsized",0,0.116169924071338,1.38048593104773,1.8587187851414,6.75837894939019,39.9276029033187,43.5288705495302,11.5360606933641,7.91117182925809,30.0225679439163,84.4439178074553,78.8329104748097,35.2538379223773,-43.5790725524325,37,17
33100,"Miami-Fort Lauderdale-West Palm Beach, FL","Very Large",0,2.03650189802186,8.69430595394548,5.82702148524673,19.1762312681059,73.5259314854012,32.8775000741783,13.0684867410213,15.9033378375964,42.1314909448187,61.131152145116,69.4979159152064,42.9846430762998,-26.5132728389066,120,38
33340,"Milwaukee-Waukesha, WI","Very Large",0,1.75709677153128,5.51048484013563,11.0791299929886,9.18837372345196,22.4040077861914,16.5285874627377,23.9041615799432,50.3004789071694,102.430686713489,66.9212217949874,41.3409236910279,14.823712098752,-26.517211592276,119,37
33460,"Minneapolis-St. Paul-Bloomington, MN-WI","Very Large",0,0.385497041230451,2.18495587368977,11.9060982734048,7.09515427885513,11.8786260704666,14.0179130992719,12.7819002870754,25.3329159094567,93.117031859239,53.6142195342552,26.1650577984576,14.3571694855567,-11.8078883129009,177,51
33660,"Mobile, AL","Midsized",0,0.420558838584711,8.03192281904194,9.14715473921747,11.2679728823661,35.1467029388652,32.5933099903151,10.3755370135836,29.3715288875858,22.0703270505848,46.3290620576622,56.264764619226,26.0995918519386,-30.1651727672874,99,40
33700,"Modesto, CA","Large",0,0.228464845118409,2.02786958679887,2.16748699214901,10.0243344350416,38.018893456884,34.0939845792088,10.9081223743629,12.9639154422318,29.8490296492694,81.2397556949256,78.8438038576582,33.3949909459298,-45.4488129117284,32,10
33860,"Montgomery, AL","Midsized",0,0.440719357690423,4.27728218453928,17.2917536223243,27.9407431219695,31.5935288571801,25.3370422891828,16.3858304981828,23.8939024316475,29.4498468572245,65.1573324899175,75.5099166176258,29.57294788043,-45.9369687371958,30,14
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","Midsized",0,0.331084318671643,1.38860658360519,1.81122597861546,22.1774558714915,34.4911957863223,10.445385661621,8.67375996425847,17.9499635515116,20.8760564646345,44.1640513710429,70.3326962448741,49.5643426529056,-20.7683535919685,158,61
34940,"Naples-Marco Island, FL","Midsized",0,1.22360429910856,3.89709588414713,7.90314283602311,23.2613323218204,44.887839904284,16.9963665656998,9.88996333265784,15.3872431038584,27.4528754505476,39.8006631264833,44.4520356333686,22.9464717178473,-21.5055639155213,154,59
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN","Very Large",0,1.64265699719266,6.80515827205848,9.59912048308724,14.2823883916993,37.6393588087698,20.0804394956313,16.4054461256006,28.6606123388355,59.5214400397315,100.378850069059,66.7535779529215,31.5541425142385,-35.199435438683,73,24
35300,"New Haven-Milford, CT","Large",0,1.95112989479334,27.3723019134873,14.2919321307203,4.04013460355789,2.57383092504653,2.39268153442742,3.12759454831412,10.8500937089572,47.1985995239973,67.6291058311347,59.2886859713798,33.8818100181856,-25.4068759531942,129,41
35380,"New Orleans-Metairie, LA","Very Large",0,9.15797649088785,32.760606466068,7.37563673579961,9.50521960651592,28.2533857473246,15.1371931906497,10.4051065303456,8.45722752734889,27.2038703008456,55.5927511074246,63.8519408842081,24.0591384247969,-39.7928024594112,55,15
35620,"New York-Newark-Jersey City, NY-NJ-PA","Very Large",0,7.11262098552349,29.9757777065184,7.64980265070345,2.44758991839968,1.89087946143348,1.9600416008254,2.78688728766897,6.28418613625376,19.0355191265362,32.3484084000561,47.4059462135913,24.1188092708233,-23.2871369427679,141,43
35840,"North Port-Sarasota-Bradenton, FL","Large",0,0.497170272532171,3.19794821554091,2.88281677406251,10.5854873685028,37.64234148699,13.5970288487868,8.50263940246557,13.2578739341912,29.5302441073921,39.7582056700921,47.8246969910985,23.890738381267,-23.9339586098315,136,44
35980,"Norwich-New London, CT","Midsized",0,0.328411778743876,6.74947022314729,6.25198719534638,2.38808071210053,1.62989549450664,2.12859486222883,5.98277062610449,21.2859486222883,28.2547654779052,55.550244204566,74.6224541701363,31.9158907199902,-42.7065634501461,41,19
36100,"Ocala, FL","Midsized",0,0.247067202014233,1.34033957092721,0.644139490965679,3.86601345627986,37.2365568750023,31.8010784306891,11.6527481064284,10.165050597157,19.3118313688697,41.9573051992028,59.2167140256256,30.4604867503721,-28.7562272752535,106,42
36260,"Ogden-Clearfield, UT","Large",0,0.636798940970342,1.56463858311009,1.58963883782967,7.29189819418286,16.5850746403831,8.8774489400458,12.7413247858249,32.1748561211756,72.1878424170108,80.4064796131885,64.7553767528952,23.5531375494877,-41.2022392034075,47,15
36420,"Oklahoma City, OK","Very Large",0,0.579246270100475,2.73016548966725,1.71942272270932,5.42957521558607,20.8093650155858,16.1845528985781,22.0731750594414,27.9869818407439,61.9704981250813,72.1447795143718,73.5917504341485,27.8880422604472,-45.7037081737013,31,8
36500,"Olympia-Lacey-Tumwater, WA","Midsized",0,0.532941562069483,0.653963708456095,0.544044511279264,1.25056217932832,4.29684134418521,3.90823812184288,2.87973492671017,7.02816684979131,12.9989628365045,19.507881761585,18.5752340279634,9.84633327957391,-8.72890074838953,183,76
36540,"Omaha-Council Bluffs, NE-IA","Large",0.0472146652527448,0.519829949693372,2.51024636927093,15.2041766331885,14.099509676912,15.5031637937964,16.8859794116082,17.9754705044296,41.1922765364865,99.8165238108278,70.1872359527168,43.7098843320603,18.823086161586,-24.8867981704743,131,43
36740,"Orlando-Kissimmee-Sanford, FL","Very Large",0,0.806406159795293,2.32093257524723,1.26773974507696,16.2490841198751,39.919578548394,16.050203582306,10.3048895122348,12.7243965827822,26.1718377070004,43.4791443887174,58.7217049919646,27.455179043644,-31.2665259483206,91,27
37100,"Oxnard-Thousand Oaks-Ventura, CA","Large",0,0.568134459200434,1.52087179838756,2.21534309258693,7.13154910642872,16.845758662735,13.0823444934006,8.27417299640901,6.49350995985463,21.6231720972822,74.3264765986179,115.807918086145,32.4719074940705,-83.3360105920744,3,1
37340,"Palm Bay-Melbourne-Titusville, FL","Large",0,0.198282955350644,1.3733327574196,0.734182834676709,7.59209359041237,19.4370886231564,9.72122381097482,10.0508022367604,14.4371427490442,21.1149911453263,29.3565953894818,44.5386389707893,27.5596082584131,-16.9790307123761,166,51
37860,"Pensacola-Ferry Pass-Brent, FL","Large",0,0.885665750130973,3.46179786681628,2.56714710182891,9.84821806939114,54.7379940787469,30.6774078668554,12.2887192475298,12.3800668985699,30.3471016064201,59.7952738693498,82.7840761662277,30.9870699860135,-51.7970061802141,20,6
37900,"Peoria, IL","Midsized",0,0.128851543774373,1.13174605948491,1.57843141123606,2.71286187788294,8.48004222465089,17.9103645846378,18.5739500350758,26.2937681514579,89.4412253481159,77.2626069357081,48.9877462987193,22.9321234112015,-26.0556228875178,121,48
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Very Large",0,1.83321880649484,18.0955118345674,13.5265963204719,5.79604793759343,7.03315346609397,6.28887085953551,7.31074409544345,11.549595646801,39.4372693474986,57.5745942177044,50.617031953839,23.9845749604643,-26.6324569933748,117,35
38060,"Phoenix-Mesa-Chandler, AZ","Very Large",0,0.555431354933133,2.36853661824303,4.1129300683957,28.0276833158758,47.5891238013659,11.731205671387,6.21100899323115,11.9848005036276,34.6758880614505,83.2762402705556,107.555500777333,29.9004651645398,-77.6550356127935,5,3
38300,"Pittsburgh, PA","Very Large",0,0.765530526573652,2.81756989989644,1.34594185308495,1.89132435853181,10.8941953299854,5.56749473871747,5.235300885974,11.3312436669747,38.0594868254516,77.5746879419199,47.3765964791163,21.6187311997633,-25.757865279353,125,39
38860,"Portland-South Portland, ME","Large",0,1.40773354898613,2.94026617146394,5.2715128642885,4.17208294645621,2.79150567586186,2.1325665678258,3.17548746518106,3.26474376254231,13.4385639121015,37.9489022673496,46.4372360499596,16.7528849980103,-29.6843510519492,101,31
38900,"Portland-Vancouver-Hillsboro, OR-WA","Very Large",0.00138350957308381,0.627711682110445,1.79344345958854,1.3317841667869,3.22579092060221,6.9941318146904,5.82542326016312,4.92294211390412,8.58606041055812,27.0995859967507,29.3523159558408,20.6963659971714,8.97294898045978,-11.7234170167116,178,52
38940,"Port St. Lucie, FL","Midsized",0,0.435120644120956,2.53424811515296,4.50943212998082,18.1007990375307,31.7374360727013,19.092566445065,10.4163047528733,10.007774814782,17.1742997266146,33.3592493826067,46.3007921766891,26.2694670692267,-20.0313251074623,161,63
39100,"Poughkeepsie-Newburgh-Middletown, NY","Large",0,9.70841599023611,46.9944647146418,12.8764754156214,3.01844342553574,3.04931656836183,3.44829256796057,4.81969340467657,9.96015084712579,23.548766757269,53.5007816604792,75.6297004953667,41.4746747337985,-34.1550257615682,78,21
39300,"Providence-Warwick, RI-MA","Very Large",0,1.43362292119216,21.3224603558586,18.100978600537,6.61505121124789,5.68485100190187,6.51682884674885,6.58222217297866,16.5958730960167,50.2345839965825,93.9876833126173,78.0847941494206,37.6383458174545,-40.4464483319661,52,13
39340,"Provo-Orem, UT","Large",0,0.34833128415015,4.59697771854156,4.85175717209138,11.1222179029143,18.1580122266271,16.6850685107922,43.1879372013764,53.7475171443682,98.0431478293421,92.9148819664515,87.1524872943676,31.5243366556745,-55.6281506386931,14,3
39580,"Raleigh-Cary, NC","Very Large",0,0.505632291440886,2.05399588481805,2.98508605084597,11.2694149946493,17.5695624204803,12.705750883088,9.00930050295337,12.2070768341898,22.7233780442939,47.8959028360289,64.6513508790058,35.7917085880071,-28.8596422909987,105,33
39740,"Reading, PA","Midsized",0,0.842519089184781,20.4829156021566,10.4395774414442,3.68819114011011,4.78704027945899,6.92397506020948,8.94346778610391,18.1984123263913,34.7766349133987,72.6328047521753,69.9903585179139,26.1265716646518,-43.8637868532621,35,16
39900,"Reno, NV","Midsized",0,0.820622612479893,5.27007006670283,4.7813135685812,8.33960555768134,16.4260162597215,14.0794425083327,16.5460577493157,27.358608419371,81.1184322102197,71.7943055843979,38.2369445385259,11.4581975519403,-26.7787469865856,114,47
40060,"Richmond, VA","Very Large",0,0.419270105978679,5.27418361059766,9.42479028649078,9.60664137237734,9.02309437657109,10.9763407385556,10.9141615591659,11.6742873820411,19.1873398839057,35.6505120053727,60.1288565161039,36.8685113893792,-23.2603451267248,142,44
40140,"Riverside-San Bernardino-Ontario, CA","Very Large",0,0.384269741932557,3.96720359022249,4.6119305308837,12.539517039014,27.263036474114,21.5114756436,10.0753352967945,12.7585877853925,34.4412045017834,134.477762611762,118.894029232703,22.8217879005482,-96.0722413321551,2,1
40220,"Roanoke, VA","Midsized",0,0.195676940255299,1.94750049485668,1.75079367596846,6.43845792015461,7.71379096059046,7.98155940515034,12.5682955433101,30.1033524403283,41.0145732632659,45.3661537802416,58.8472650851988,26.1909170766148,-32.656348008584,84,35
40380,"Rochester, NY","Very Large",0,1.08567927514261,4.41891570154805,5.65156378227016,3.04151038414027,3.58274160797062,2.59055138152085,2.54601842606824,6.73422728164849,31.2222259617842,71.0124719216197,60.6894714804721,21.3388753641398,-39.3505961163322,56,16
40420,"Rockford, IL","Midsized",0,0.14395951628067,5.20653583881755,20.7589622476726,9.05441375398176,7.16918391077735,7.19797581403348,23.2062740244439,54.4070998530077,99.0729391043568,57.3630685873041,37.0551794906444,13.9513909313621,-23.1037885592822,143,55
40900,"Sacramento--Roseville-Folsom, CA","Very Large",0.00437648444881898,0.451719077679714,1.54840019799216,0.679625681826277,3.78779866284784,12.5921810566487,14.4686575877956,8.16647135389124,6.7948921080583,23.4516350570215,56.3325078201306,43.2490310898726,15.3132669854123,-27.9357641044603,111,34
41180,"St. Louis, MO-I","Very Large",0,0.968718184339608,6.2678006245163,4.72834882909698,4.97085166158027,17.6639884708616,20.4902722666321,19.2337531203413,24.308094463099,73.4320712369261,61.5358544165128,46.9525951537984,17.9193711421243,-29.0332240116742,104,32
41420,"Salem, OR","Midsized",0,1.18206886287131,2.8500993693675,3.92536075217644,4.58627850003342,8.93614322749257,10.3932847188308,8.13545884679295,11.1292898598639,29.4535875529784,39.104919614485,29.4402056413233,13.720973186568,-15.7192324547553,168,69
41500,"Salinas, CA","Midsized",0,0.312130946958473,1.31317948398958,2.35584548061514,8.53950635202579,21.5518987185613,25.550147515315,16.180521478164,12.3737625401395,29.7116457517876,90.9490125923285,85.954917440993,23.3344424598649,-62.620474981128,10,5
41540,"Salisbury, MD-DE","Midsized",0,0.768185869321807,20.9272453491001,21.6100772329417,5.03536784645015,11.1348153785535,10.4131862285845,9.91839176124018,16.9854431105599,31.6955558869704,56.5198572943438,68.469415261572,23.4959014900611,-44.9735137715109,33,15
41620,"Salt Lake City, UT","Very Large",0.0027973448944987,1.06506650934736,5.66508963550894,7.50256924397759,16.4977144946253,21.3065639290078,13.3931459332673,21.2596347085305,47.2685414209861,88.7269313223482,74.476149523405,62.8938783431312,26.8777888929167,-36.0160894502145,70,22
41700,"San Antonio-New Braunfels, TX","Very Large",0.0148693176226827,0.299697419415537,1.76926856294624,2.08650102124741,14.0051849761136,40.7398808494108,9.68389383073494,19.3940059167268,11.4605810639789,22.2752741451584,55.466784421197,87.4218636981195,41.2939778413953,-46.1278858567242,28,7
41740,"San Diego-Chula Vista-Carlsbad, CA","Very Large",0.00103293438997012,0.708293107341772,2.88866988384412,3.78497148902827,6.65801962857676,14.3968062841542,9.23390031890583,8.56316381743766,9.24742842736802,25.2551425413305,71.0728166864966,79.6679970272948,23.8720729055717,-55.7959241217231,13,5
41860,"San Francisco-Oakland-Berkeley, CA","Very Large",0.0029149783810264,0.929196374732504,2.86289743395206,3.13799773506509,5.73988393007908,12.1661324310171,13.5991263999736,7.27981842580231,5.16682268825946,12.9372813421579,39.3153007562902,41.2070982176861,14.6123701986023,-26.5947280190838,118,36
41940,"San Jose-Sunnyvale-Santa Clara, CA","Very Large",0.00519668229944184,1.46976703787332,2.18185593387788,1.05168556513758,2.68085291645317,9.83787837588636,12.8195446930715,7.17517473266823,6.02653099652798,17.6289940689687,59.2670999373526,54.7929799907504,16.1880984196196,-38.6048815711307,58,18
42020,"San Luis Obispo-Paso Robles, CA","Midsized",0,0.911531223191724,1.22449027648755,0.979896064931104,4.01491523348322,13.3539324197588,13.6501800672961,7.62951633811473,7.62267985394079,23.7009512170138,47.6161122714777,81.069308162614,25.7092498298244,-55.3600583327895,15,7
42100,"Santa Cruz-Watsonville, CA","Midsized",0,0.578539513599398,1.0004404378025,0.956361236766351,2.03748235503679,8.61905805974613,7.49739981909424,8.28413484473042,5.44299419937393,20.0698112217696,49.825239742642,54.7133082861145,16.2745863902105,-38.438721895904,61,25
42200,"Santa Maria-Santa Barbara, CA","Midsized",0,0.715242002131421,2.96379909772101,8.40951202506035,9.50356738387619,24.1303867385752,13.5101267069268,7.86862531233739,5.39682601608254,12.3777806146636,41.8235954579677,80.7428749072804,27.5956465108065,-53.147228396474,19,9
42220,"Santa Rosa-Petaluma, CA","Midsized",0.00697557099233915,0.548144868946392,1.07214526152253,2.08817092931959,4.18743526670119,11.4784145771036,18.6369255441773,11.9891463835664,13.7558259968928,17.7544558087347,43.9559980621774,46.0245923890346,14.6878121069764,-31.3367802820582,89,37
42340,"Savannah, GA","Midsized",0,0.360834883351513,2.27954703959717,2.75546638195701,7.96570340974477,35.7800590014239,24.9140085368613,18.032996655252,14.4826000908812,15.4483801233667,29.6458659844482,52.3948652212004,33.2126250830316,-19.1822401381688,164,66
42540,"Scranton--Wilkes-Barre, PA","Large",0,1.68894963930733,16.7664166147606,7.22753966338069,2.01004420291817,3.2148282789574,4.23402202681528,5.27787055676419,15.9926058949584,35.3924250220413,66.8707577880234,54.8617434561209,23.6253270727936,-31.2364163833273,92,28
42660,"Seattle-Tacoma-Bellevue, WA","Very Large",0.00433217356714767,3.16676297857118,5.35783009974844,2.77527423563545,2.82171793122596,7.45530736547164,6.45834845488998,4.43484608068907,8.20910556615534,24.2547134373324,28.1580102061845,22.8538645876102,10.4526683828139,-12.4011962047963,175,50
43340,"Shreveport-Bossier City, LA","Midsized",0,2.73784832581801,14.1962203091246,9.87259933608404,11.0461964094795,35.1343580677362,17.2116673855902,16.510178884199,22.4421835901381,43.6358538591593,63.3954909354337,70.2441980907635,29.1175131435984,-41.1266849471651,49,22
43620,"Sioux Falls, SD","Midsized",0,0.469021040043333,26.9294242794795,16.9689407051575,4.59800968315985,9.29623753726913,18.6285536160801,27.2028194498295,92.8661659285799,138.002425760784,73.1793084272738,33.6733054390085,18.0946771025509,-15.5786283364576,169,70
43780,"South Bend-Mishawaka, IN-MI","Midsized",0,0.548245450086089,6.34502734232968,6.92782886926968,6.37592844951635,13.2077312975285,22.6275849399168,18.6745691098112,41.8759842874848,87.3368292785931,73.6144117979231,42.573751223958,24.776066297884,-17.7976849260739,165,67
43900,"Spartanburg, SC","Midsized",0,0.373234637990142,2.60591751749874,3.32884947396613,10.340280709435,20.6489541612384,13.7188948017998,20.4616643474001,23.3120337404113,33.4182862444038,73.2346884272548,102.336902767837,66.0153361968644,-36.321566570973,66,27
44060,"Spokane-Spokane Valley, WA","Large",0.02426137899616,0.794364505842012,1.35439148246063,1.33907159556225,4.64362793986502,13.0445999923628,10.1451695460394,10.6885526949166,16.2220580157308,45.1463827486877,53.8125212386117,48.8307209805454,18.6134599375271,-30.2172610430183,98,30
44140,"Springfield, MA","Large",0,2.23878781296427,19.5779835632886,12.1606883476923,4.277904123326,3.82999237424465,3.29804898893289,1.43871412415768,10.6203653276156,32.8275368927408,56.8115535512957,61.1873660948167,33.2621555638496,-27.9252105309671,112,33
44180,"Springfield, MO","Midsized",0,0.425260472039124,0.425260472039124,0.507568950498309,1.6018144446807,9.80842701638625,19.8294842687921,38.6349138847544,36.3391932397303,57.8354241973209,67.3900667384579,49.33707379641,18.4684547856991,-30.8686190107109,94,38
44700,"Stockton, CA","Large",0,0.639110480108258,1.71445266098798,1.46021930885662,12.9808558617661,32.2814280250707,26.0469264542134,12.1323767387262,7.17412095220859,16.6809246148167,83.2240355653554,69.06625704905,22.5303071994266,-46.5359498496234,26,9
45060,"Syracuse, NY","Large",0,1.24338624207049,3.98811992523303,7.8034920552344,4.11660317024698,3.51629629257535,2.75037036745993,3.94700528682857,7.46031745242294,33.1795131924026,67.0433861724409,60.289312105514,17.9949962016682,-42.2943159038458,45,13
45220,"Tallahassee, FL","Midsized",0,0.233254862510004,2.88375207995999,3.12394905147327,7.42028147141943,39.2951138021317,30.9395914057912,44.3064834494151,19.0685850101928,27.7959267647487,49.6832857146308,76.5492475573009,30.4638585930954,-46.0853889642055,29,13
45300,"Tampa-St. Petersburg-Clearwater, FL","Very Large",0,0.541196782573011,1.72779092227414,1.82451975020416,16.2815080568164,34.1691050728606,14.4214806818849,9.59675175306612,12.2082281680789,23.2020619139687,40.4948473169276,48.9035913566068,25.5870900750082,-23.3165012815986,140,42
45780,"Toledo, OH","Large",0,0.763961292091754,6.87112817380682,6.16195094805586,2.39424798800071,14.3443784712491,11.9620254945946,9.10437467020662,14.4901342440824,57.093206360286,76.2101649472847,54.2714081053076,20.7502728863991,-33.5211352189085,81,22
45940,"Trenton-Princeton, NJ","Midsized",0,2.35287300719119,33.285251612552,26.3030131699433,6.93102541073583,3.19569318887161,2.70404808289136,2.98469549755509,6.27725447814067,40.1074127498208,43.510591879252,54.9062230857227,26.6911870482619,-28.2150360374609,110,45
46060,"Tucson, AZ","Very Large",0,0.622196094093175,3.30698250736751,3.47136137645054,17.9385499629675,25.1434985944683,15.5672230670639,14.0268257073807,9.14813069037985,35.8420885615645,91.3673402925042,98.3655062617106,27.3872987591109,-70.9782075025998,8,4
46140,"Tulsa, OK","Large",0,0.487766966004839,2.64029443121516,1.77340439958051,9.35952665629241,23.151164538786,21.0482751687916,20.2678480231839,24.9019572247106,53.1930873019529,72.373634922771,80.2812742127037,35.4773172624901,-44.8039569502137,34,11
46220,"Tuscaloosa, AL","Midsized",0,0.473541993000025,4.24523997508401,10.3411332525411,19.5598439973497,29.2572161080556,30.114711068353,44.6477574949646,27.3118544070826,41.1960203189617,81.9739585179774,63.4930223587331,29.1045490948684,-34.3884732638648,76,32
46520,"Urban Honolulu, HI","Large",0,0.519670470665545,0.827721416333954,0.0728200659531337,0.790097715591501,3.6509333066503,19.6481777953546,12.2208620684348,6.45119584284808,7.61708923213105,8.58614777647404,10.1418491854728,3.97614110119099,-6.16570808428181,188,56
46540,"Utica-Rome, NY","Midsized",0,0.578440413406914,5.1151189121464,7.09701891833867,7.48301665574675,5.81777569638108,2.91444977524253,2.33341379587802,5.03910590910254,28.1848799383887,95.331429671101,92.4169798958585,21.1583650667757,-71.2586148290828,7,3
46700,"Vallejo, CA","Midsized",0.0847350108965372,0.30986674072722,1.59353175037549,1.83037563127241,5.74118214738084,16.7400102025426,13.6989924214522,6.94750057523518,8.56817569127126,22.4434798861295,61.7067186243531,61.2166968018077,18.493691241841,-42.7230055599667,39,18
47260,"Virginia Beach-Norfolk-Newport News, VA-NC","Very Large",0,0.537968435331206,2.98113536785458,2.98891615426389,4.02886688778324,20.0014840634328,14.8825776296203,8.54956457898624,8.63120204889017,16.5677257611741,36.3776079592776,65.6595034376274,34.8844524691562,-30.7750509684712,95,28
47300,"Visalia, CA","Midsized",0,0.311374618609339,4.25429988166611,8.57318116571046,16.280740891687,36.6591717642728,32.0023913570709,15.6443834303957,10.9673060110178,21.8864066181176,86.7005326927781,74.4531310274774,28.0845078622833,-46.3686231651942,27,12
47380,"Waco, TX","Midsized",0,0.471058185107024,0.644957165109034,0.37684654808562,10.477511682243,40.6169920108532,24.5656843533313,23.6808800623053,29.9004182996684,51.3288551401869,58.7291792282183,51.4748831775701,31.7480599132176,-19.7268232643525,162,64
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Very Large",0,0.994888946792533,12.3583834608155,21.4905257732299,9.22592998494119,8.30529389242914,9.37465826373635,8.42715965603729,9.94888946792533,23.026876737425,39.5433686755861,45.5733099431877,21.1050512484143,-24.4682586947734,134,41
48620,"Wichita, KS","Large",0,0.317432197238461,1.90039434484295,1.08330035565506,3.78516901013925,16.642516626645,17.7711644390484,12.7873109888611,25.3945757790769,95.821527458876,73.5535748458262,65.8344299859957,24.9245457908757,-40.90988419512,50,16
48900,"Wilmington, NC","Midsized",0,0.303571639600183,0.672194344828977,2.02742487875837,9.73561476093968,18.9840693192829,9.80102722137734,17.0625331195755,16.5554962024814,23.1346887011973,37.0791074083081,59.2181534105786,35.218182280861,-23.9999711297175,135,51
49180,"Winston-Salem, NC","Large",0,0.376975878506496,1.77512692157489,7.90694975550967,12.3371321049455,13.9910541238107,10.7032518416465,9.50185993854116,18.3095752636636,35.7194983885792,62.3012287314027,68.8529740629143,36.316138270553,-32.5368357923613,85,25
49340,"Worcester, MA-CT","Large",0,1.51177118158265,18.6193007418166,19.2921070154218,5.4816459855915,3.5921590012831,3.27550422676241,1.72752771432954,9.85715669072471,31.6725142248361,69.357610290177,67.804980428011,25.8940672164598,-41.9109132115512,46,14
49420,"Yakima, WA","Midsized",0,1.89017370696367,14.48275953703,30.5770957493851,50.0917462886268,39.3979063818822,15.7257309089562,8.80923814041367,8.89796057972013,30.6130990580892,73.5753330016743,58.0424769607756,29.5539404969276,-28.488536463848,107,43
49620,"York-Hanover, PA","Midsized",0,0.47411075140951,4.26819401205783,2.62915962145274,3.77085662282675,5.41635616004197,7.89466236059168,11.6762942277686,12.7507058144224,33.299336240159,86.7838179966407,63.6385931323765,29.1880845172402,-34.4505086151362,75,31
49660,"Youngstown-Warren-Boardman, OH-PA","Large",0,1.26966850399533,6.16200412499852,5.4698041238472,3.75565135368225,8.30399305930598,6.34232513370181,4.05411371291527,11.3728600594843,61.2531812667613,84.700729204921,42.8016685730749,19.9596702737086,-22.8419982993663,146,46
